pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,duration_us,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,5000000,5,275,947.356,521.1955999999994,479.932,901.836,947.356,434.606,336600,680,0,0,134884,680,0,0,0.20202020202020202,0.0,0.20202020202020202,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,5000000,5,275,530.247,458.0421309090906,454.451,525.448,530.247,437.568,336600,0,0,0,116009,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,5000000,5,275,524.058,454.6790545454548,451.364,520.981,524.058,433.297,336600,0,0,0,114166,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,10000000,1,275,1955.32,1043.2619490909094,953.376,1864.1,1955.32,841.184,673200,856,0,0,275832,856,0,0,0.12715389185977422,0.0,0.12715389185977422,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,10000000,1,275,1028.63,899.1027818181823,891.044,1024.84,1028.63,860.894,673200,0,0,0,232357,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,10000000,1,275,1024.37,891.0730036363635,883.222,1014.06,1024.37,852.124,673200,0,0,0,228115,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,10000000,2,275,2051.27,1085.8799854545452,934.727,2015.04,2051.27,846.046,673200,1133,0,0,278881,1133,0,0,0.16830065359477125,0.0,0.16830065359477125,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,10000000,2,275,1661.76,909.3778836363639,895.164,1057.4,1661.76,855.551,673200,13,0,0,235928,13,0,0,0.0019310754604872252,0.0,0.0019310754604872252,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,10000000,2,275,1659.47,902.9331890909092,888.281,1034.24,1659.47,852.574,673200,9,0,0,232411,9,0,0,0.001336898395721925,0.0,0.001336898395721925,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,10000000,3,275,2153.46,1083.616381818182,936.897,2120.28,2153.46,838.048,673200,1379,0,0,280819,1379,0,0,0.2048425430778372,0.0,0.2048425430778372,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,10000000,3,275,1667.31,912.0884181818183,892.914,1655.21,1667.31,858.728,673200,28,0,0,240945,28,0,0,0.0041592394533571005,0.0,0.0041592394533571005,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,10000000,3,275,1671.63,904.1166363636369,884.135,1649.34,1671.63,852.169,673200,27,0,0,237019,27,0,0,0.004010695187165776,0.0,0.004010695187165776,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,10000000,4,275,2011.59,1034.5350436363642,919.701,1976.8,2011.59,855.468,673200,802,0,0,272031,802,0,0,0.11913250148544266,0.0,0.11913250148544266,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,10000000,4,275,1036.8,899.334221818182,889.297,1034.26,1036.8,855.058,673200,0,0,0,233720,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,10000000,4,275,1046.64,892.4332181818183,882.029,1025.03,1046.64,849.409,673200,0,0,0,229067,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,10000000,5,275,1837.41,1028.659654545455,943.55,1824.43,1837.41,859.198,673200,929,0,0,269941,929,0,0,0.13799762329174095,0.0,0.13799762329174095,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,10000000,5,275,1043.03,899.9832727272737,892.403,1029.06,1043.03,858.481,673200,0,0,0,232552,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,10000000,5,275,1033.72,893.4650218181821,887.17,1027.45,1033.72,852.033,673200,0,0,0,228904,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.5,100000,1,550,38.0736,27.082875818181822,26.6256,35.0856,38.0736,24.8038,13750,0,0,0,4267,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.5,100000,1,550,32.2696,26.615912363636347,26.321,30.7456,32.2696,24.4958,13750,0,0,0,4257,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.5,100000,1,550,33.637,26.82179381818181,26.4656,30.9536,33.637,24.1638,13750,0,0,0,4272,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.5,100000,2,550,36.5856,27.152686363636363,26.4741,34.2616,36.5856,24.4736,13750,0,0,0,4263,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.5,100000,2,550,32.6306,26.735200727272737,26.3141,31.633,32.6306,24.477,13750,0,0,0,4258,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.5,100000,2,550,32.6203,26.909376363636397,26.6376,32.0976,32.6203,24.1416,13750,0,0,0,4285,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.5,100000,3,550,32.9746,26.96163709090906,26.469,32.2696,32.9746,24.6456,13750,0,0,0,4256,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.5,100000,3,550,32.6477,26.58815854545454,26.3107,31.7776,32.6477,24.4736,13750,0,0,0,4266,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.5,100000,3,550,32.2696,26.589752000000015,26.3107,31.6056,32.2696,24.4667,13750,0,0,0,4261,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.5,100000,4,550,36.7576,27.256937818181804,26.4758,35.4296,36.7576,24.7936,13750,0,0,0,4289,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.5,100000,4,550,32.973,26.7665001818182,26.4587,32.2627,32.973,24.4616,13750,0,0,0,4262,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.5,100000,4,550,32.7616,26.86974436363634,26.4656,32.2883,32.7616,24.4638,13750,0,0,0,4284,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.5,100000,5,550,34.2616,27.06509545454544,26.6187,33.2536,34.2616,24.8227,13750,0,0,0,4257,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.5,100000,5,550,31.9614,26.703726181818176,26.4438,31.6056,31.9614,24.4856,13750,0,0,0,4264,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.5,100000,5,550,32.3123,26.748237454545443,26.4656,31.6483,32.3123,24.4718,13750,0,0,0,4246,0,0,0,0.0,0.0,0.0,0.0
