pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,1,230,30.80800434782608,27.9357,51.9637,136.586,19.4816,5750,61,0,0,3090,46,0,0,1.0608695652173914,0.0,0.8,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,2,230,32.4143547826087,27.5162,134.922,135.258,19.4816,5750,157,0,0,3036,113,0,0,2.7304347826086954,0.0,1.9652173913043478,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,2,230,32.05051521739131,27.5213,134.595,135.543,19.4816,5750,138,0,0,2964,113,0,0,2.4,0.0,1.9652173913043478,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,3,230,33.02231478260869,27.8896,60.8589,134.082,19.4816,5750,267,0,0,3196,248,0,0,4.643478260869565,0.0,4.3130434782608695,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,3,230,33.662887391304345,27.7816,131.266,135.59,19.4816,5750,284,0,0,3223,253,0,0,4.939130434782609,0.0,4.4,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,4,230,33.56661347826087,29.7736,135.254,136.25,19.4816,5750,129,0,0,3287,95,0,0,2.243478260869565,0.0,1.6521739130434783,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,4,230,34.57789347826087,31.3026,135.625,136.918,19.4816,5750,150,0,0,3300,103,0,0,2.608695652173913,0.0,1.791304347826087,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,5,230,34.79395086956523,28.1494,136.09,142.387,19.4816,5750,291,0,0,3243,216,0,0,5.060869565217391,0.0,3.756521739130435,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,5,230,35.14690782608697,28.2928,136.596,139.149,19.4816,5750,271,0,0,3180,212,0,0,4.71304347826087,0.0,3.6869565217391305,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,6,230,34.79745826086957,27.6216,136.583,139.876,19.4816,5750,270,0,0,3063,201,0,0,4.695652173913044,0.0,3.4956521739130433,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,6,230,33.88163913043478,27.6488,134.915,135.268,19.4816,5750,250,0,0,3073,207,0,0,4.3478260869565215,0.0,3.6,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,7,230,31.772985652173908,27.8174,52.4442,134.414,19.4816,5750,180,0,0,3175,157,0,0,3.130434782608696,0.0,2.7304347826086954,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,7,230,31.859558260869562,27.6646,52.4339,135.259,19.4816,5750,170,0,0,3163,151,0,0,2.9565217391304346,0.0,2.626086956521739,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,8,230,31.778819565217386,27.7603,52.48,135.087,19.4816,5750,142,0,0,3150,138,0,0,2.4695652173913043,0.0,2.4,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,8,230,31.768862608695635,27.8226,52.4544,136.591,19.4816,5750,152,0,0,3149,137,0,0,2.643478260869565,0.0,2.382608695652174,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,9,230,32.68512173913044,27.9958,55.7232,133.59,19.4816,5750,185,0,0,3263,181,0,0,3.217391304347826,0.0,3.1478260869565218,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,9,230,32.69129304347827,28.1858,54.1942,135.927,19.4816,5750,198,0,0,3265,183,0,0,3.4434782608695653,0.0,3.1826086956521737,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,10,230,32.85105999999999,27.6733,136.009,138.482,19.4816,5750,175,0,0,3146,140,0,0,3.0434782608695654,0.0,2.4347826086956523,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,10,230,33.30903434782606,27.9203,135.414,136.414,19.4816,5750,185,0,0,3172,134,0,0,3.217391304347826,0.0,2.3304347826086955,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,1,230,108.21952217391298,95.2978,207.192,223.967,51.9834,28290,3604,1,0,22781,3586,0,0,12.739483916578296,0.003534817956875221,12.675857193354542,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,1,230,107.81187608695653,94.9898,203.377,233.328,51.9834,28290,3606,1,0,22821,3573,0,0,12.746553552492047,0.003534817956875221,12.629904559915165,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,2,230,109.34097347826092,93.9238,256.468,278.344,51.9834,28290,3502,4,0,21996,3353,0,0,12.378932484977023,0.014139271827500884,11.852244609402616,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,2,230,107.52614608695652,93.7659,246.276,266.147,51.9834,28290,3304,3,0,21818,3170,0,0,11.67903852951573,0.010604453870625663,11.20537292329445,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,3,230,117.09603782608698,94.4,248.965,280.201,51.9834,28290,3876,4,0,22309,3803,0,0,13.700954400848357,0.014139271827500884,13.442912689996465,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,3,230,117.70086913043477,95.9054,259.592,290.6,51.9834,28290,3903,2,0,22404,3794,0,0,13.796394485683987,0.007069635913750442,13.411099328384589,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,4,230,118.360652173913,103.834,222.746,324.525,51.9834,28290,4095,7,0,22507,3947,0,0,14.47507953340403,0.024743725698126547,13.951926475786497,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,4,230,118.98948130434779,114.822,229.697,263.887,51.9834,28290,4159,9,0,22849,4007,0,0,14.701307882644043,0.031813361611876985,14.164015553199011,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,5,230,120.31500260869568,111.326,268.515,284.066,51.9834,28290,4014,6,0,22686,3831,0,0,14.188759278897138,0.021208907741251327,13.54188759278897,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,5,230,118.68821608695652,104.43,292.37,297.461,51.9834,28290,4004,8,0,22401,3827,0,0,14.153411099328384,0.028278543655001768,13.52774832096147,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,6,230,112.19407086956521,94.0826,261.411,274.288,51.9834,28290,3561,3,0,21850,3410,0,0,12.587486744432661,0.010604453870625663,12.053729232944503,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,6,230,110.27990695652176,94.0246,261.668,267.709,51.9834,28290,3445,1,0,21656,3380,0,0,12.177447861435136,0.003534817956875221,11.947684694238246,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,7,230,113.35043913043481,94.6515,235.069,302.24,51.9834,28290,3783,2,0,22106,3680,0,0,13.372216330858961,0.007069635913750442,13.008130081300813,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,7,230,113.11040217391297,94.8342,219.749,328.807,51.9834,28290,3774,3,0,22076,3678,0,0,13.340402969247084,0.010604453870625663,13.001060445387063,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,8,230,114.60901043478266,95.1013,233.423,250.091,51.9834,28290,3848,0,0,21923,3809,0,0,13.60197949805585,0.0,13.464121597737716,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,8,230,114.40229347826089,94.6917,246.952,265.177,51.9834,28290,3848,2,0,22052,3833,0,0,13.60197949805585,0.007069635913750442,13.548957228702722,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,9,230,113.77972347826078,108.889,236.173,258.652,51.9834,28290,3914,3,0,22529,3888,0,0,13.835277483209614,0.010604453870625663,13.74337221633086,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,9,230,113.90977826086959,110.628,228.695,247.253,51.9834,28290,3943,0,0,22462,3943,0,0,13.937787203958996,0.0,13.937787203958996,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,10,230,111.91579826086954,94.9032,244.578,258.065,51.9834,28290,3763,11,0,22479,3553,0,0,13.301519971721456,0.03888299752562743,12.55920820077766,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,10,230,111.99693130434781,94.8213,237.018,321.65,51.9834,28290,3704,10,0,22420,3541,0,0,13.09296571226582,0.03534817956875221,12.516790385295158,0.0
