pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,100000,5,660,43.67735984848487,38.4845,136.414,243.908,19.4816,16500,2139,1,0,12465,1898,0,0,12.963636363636363,0.006060606060606061,11.503030303030304,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,100000,5,660,42.30901999999997,38.1998,131.938,137.511,19.4816,16500,2063,0,0,12554,1997,0,0,12.503030303030304,0.0,12.103030303030303,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,500000,1,660,158.27862666666664,155.523,329.014,367.759,52.1165,81180,17523,9,0,71136,17243,0,0,21.585365853658537,0.011086474501108648,21.240453313624045,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,500000,1,660,159.8517719696968,160.689,325.047,357.736,51.9885,81180,17689,21,0,70624,17035,0,0,21.789849716678987,0.025868440502586843,20.984232569598422,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,500000,2,660,162.51593166666672,157.547,325.794,398.347,51.9834,81180,17793,6,0,71473,17609,0,0,21.917960088691796,0.007390983000739098,21.69130327666913,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,500000,2,660,162.90767454545463,157.612,322.625,406.556,51.9834,81180,17824,11,0,71422,17560,0,0,21.956146834195614,0.013550135501355014,21.630943582163095,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,500000,3,660,161.26083606060593,155.801,332.588,356.623,52.4544,81180,17611,11,0,72523,17205,0,0,21.693766937669377,0.013550135501355014,21.193643754619366,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,500000,3,660,160.32360196969705,155.785,327.328,357.238,52.1165,81180,17639,10,0,72657,17354,0,0,21.728258191672825,0.01231830500123183,21.377186499137718,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,500000,4,660,166.21913803030307,149.807,350.499,367.313,52.1165,81180,17757,21,0,71670,16949,0,0,21.873614190687363,0.025868440502586843,20.87829514658783,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,500000,4,660,165.52002363636353,145.806,347.796,383.866,52.0389,81180,17611,15,0,72132,17315,0,0,21.693766937669377,0.018477457501847747,21.329145109632915,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,500000,5,660,175.8408292424242,155.374,297.792,6459.86,51.9834,81180,18061,11,0,71298,17516,0,0,22.24809066272481,0.013550135501355014,21.576743040157673,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,500000,5,660,160.70858424242437,152.172,295.798,314.516,51.9834,81180,17963,7,0,71388,17757,0,0,22.127371273712736,0.008622813500862282,21.873614190687363,0.0
